2025-10-18 07:20:11,091 [INFO] Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-10-18 07:20:11,091 [INFO] 定时爬虫调度器启动，每2小时执行一次任务
2025-10-18 07:20:11,092 [INFO] Added job "run_spider" to job store "default"
2025-10-18 07:20:11,092 [INFO] Scheduler started
2025-10-18 07:26:11,104 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:26:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:26:21,097 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:26:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:26:31,097 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:26:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:26:41,099 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:26:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:26:51,106 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:26:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:27:01,092 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:27:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:27:11,100 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:27:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:27:21,100 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:27:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:27:31,105 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:27:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:27:41,106 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:27:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:27:51,104 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:27:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:28:01,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:28:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:28:11,092 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:28:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:28:21,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:28:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:28:31,105 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:28:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:28:41,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:28:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:28:51,100 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:28:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:29:01,102 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:29:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:29:11,098 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:29:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:29:21,095 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:29:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:29:31,104 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:29:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:29:41,101 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:29:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:29:51,101 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:29:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:30:01,098 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:30:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:30:11,101 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:30:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:30:21,096 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:30:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:30:31,106 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:30:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:30:41,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:30:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:30:51,092 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:30:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:31:01,106 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:31:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:31:11,094 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:31:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:31:21,106 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:31:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:31:31,107 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:31:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:31:41,100 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:31:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:31:51,106 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:31:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:32:01,102 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:32:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:32:11,101 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:32:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:32:21,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:32:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:32:31,093 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:32:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:32:41,099 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:32:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:32:51,105 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:32:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:33:01,098 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:33:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:33:11,105 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:33:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:33:21,097 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:33:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:33:31,092 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:33:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:33:41,098 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:33:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:33:51,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:33:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:34:01,096 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:34:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:34:11,098 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:34:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:34:21,100 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:34:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:34:31,102 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:34:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:34:41,096 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:34:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:34:51,100 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:34:51 CST)" skipped: maximum number of running instances reached (1)
